timestamp,value
2014-04-01 00:00:00,19.761251902999998
2014-04-01 00:05:00,20.508273763190473
2014-04-01 00:10:00,19.976522396880952
2014-04-01 00:15:00,21.512587501971428
2014-04-01 00:20:00,20.217501314561904
2014-04-01 00:25:00,19.96032805275238
2014-04-01 00:30:00,21.74304681884286
2014-04-01 00:35:00,20.930841717533333
2014-04-01 00:40:00,18.50572343892381
2014-04-01 00:45:00,18.777782130514286
2014-04-01 00:50:00,21.222896213704765
2014-04-01 00:55:00,21.42525052279524
2014-04-01 01:00:00,20.270049030685716
2014-04-01 01:05:00,20.314547101976192
2014-04-01 01:10:00,20.63189851806667
2014-04-01 01:15:00,19.86807023995714
2014-04-01 01:20:00,20.83984411294762
2014-04-01 01:25:00,18.560413125538094
2014-04-01 01:30:00,21.97904554092857
2014-04-01 01:35:00,21.141988342819047
2014-04-01 01:40:00,20.673506339809524
2014-04-01 01:45:00,19.421538228
2014-04-01 01:50:00,18.807512425990474
2014-04-01 01:55:00,19.808502807680952
2014-04-01 02:00:00,20.824878390871426
2014-04-01 02:05:00,20.720850878461903
2014-04-01 02:10:00,19.724017001252378
2014-04-01 02:15:00,20.654038432442857
2014-04-01 02:20:00,21.463326515633334
2014-04-01 02:25:00,18.32091289892381
2014-04-01 02:30:00,20.025698477414284
2014-04-01 02:35:00,21.264875675804763
2014-04-01 02:40:00,20.42267311999524
2014-04-01 02:45:00,20.851440065985717
2014-04-01 02:50:00,20.31968176087619
2014-04-01 02:55:00,22.227914845366666
2014-04-01 03:00:00,18.486343288857142
2014-04-01 03:05:00,20.239476906147623
2014-04-01 03:10:00,18.648404291738096
2014-04-01 03:15:00,18.929320819928574
2014-04-01 03:20:00,19.829772449319048
2014-04-01 03:25:00,18.927219889809525
2014-04-01 03:30:00,22.167248663800002
2014-04-01 03:35:00,22.107099583090474
2014-04-01 03:40:00,19.671819537280953
2014-04-01 03:45:00,20.893812276771428
2014-04-01 03:50:00,20.477275187161904
2014-04-01 03:55:00,21.61205030305238
2014-04-01 04:00:00,20.866925296442858
2014-04-01 04:05:00,18.365593151333332
2014-04-01 04:10:00,21.42472135192381
2014-04-01 04:15:00,21.366856770914286
2014-04-01 04:20:00,20.425795584204764
2014-04-01 04:25:00,22.006021130995236
2014-04-01 04:30:00,22.035570537085718
2014-04-01 04:35:00,20.50487289727619
2014-04-01 04:40:00,20.84861959146667
2014-04-01 04:45:00,22.410195430557142
2014-04-01 04:50:00,19.62682855824762
2014-04-01 04:55:00,19.737457064438097
2014-04-01 05:00:00,19.177524182128572
2014-04-01 05:05:00,22.037336804219045
2014-04-01 05:10:00,21.439263083609525
2014-04-01 05:15:00,18.8913213955
2014-04-01 05:20:00,22.403259880990475
2014-04-01 05:25:00,21.40747778498095
2014-04-01 05:30:00,21.893159866971427
2014-04-01 05:35:00,18.691115061461907
2014-04-01 05:40:00,20.52579605675238
2014-04-01 05:45:00,21.307786004042857
2014-04-01 05:50:00,20.69261967163333
2014-04-01 05:55:00,21.19486367232381
2014-04-01 06:00:00,21.807210540114284
2014-04-01 06:05:00,20.040503013704765
2014-04-01 06:10:00,21.94526994059524
2014-04-01 06:15:00,19.209700133385716
2014-04-01 06:20:00,19.64902041057619
2014-04-01 06:25:00,18.746299146366667
2014-04-01 06:30:00,20.038064388157142
2014-04-01 06:35:00,20.10743579834762
