,timestamp,value
0,2014-04-01 00:00:00,19.761251902999998
1,2014-04-01 00:05:00,20.508273763190473
2,2014-04-01 00:10:00,19.976522396880952
3,2014-04-01 00:15:00,21.512587501971428
4,2014-04-01 00:20:00,20.217501314561904
5,2014-04-01 00:25:00,19.96032805275238
6,2014-04-01 00:30:00,21.74304681884286
7,2014-04-01 00:35:00,20.930841717533333
8,2014-04-01 00:40:00,18.50572343892381
9,2014-04-01 00:45:00,18.777782130514286
10,2014-04-01 00:50:00,21.222896213704765
11,2014-04-01 00:55:00,21.42525052279524
12,2014-04-01 01:00:00,20.270049030685716
13,2014-04-01 01:05:00,20.314547101976192
14,2014-04-01 01:10:00,20.63189851806667
15,2014-04-01 01:15:00,19.86807023995714
16,2014-04-01 01:20:00,20.83984411294762
17,2014-04-01 01:25:00,18.560413125538094
18,2014-04-01 01:30:00,21.97904554092857
19,2014-04-01 01:35:00,21.141988342819047
20,2014-04-01 01:40:00,20.673506339809524
21,2014-04-01 01:45:00,19.421538228
22,2014-04-01 01:50:00,18.807512425990474
23,2014-04-01 01:55:00,19.808502807680952
24,2014-04-01 02:00:00,20.824878390871426
25,2014-04-01 02:05:00,20.720850878461903
26,2014-04-01 02:10:00,19.724017001252378
27,2014-04-01 02:15:00,20.654038432442857
28,2014-04-01 02:20:00,21.463326515633334
29,2014-04-01 02:25:00,18.32091289892381
30,2014-04-01 02:30:00,20.025698477414284
31,2014-04-01 02:35:00,21.264875675804763
32,2014-04-01 02:40:00,20.42267311999524
33,2014-04-01 02:45:00,20.851440065985717
34,2014-04-01 02:50:00,20.31968176087619
35,2014-04-01 02:55:00,22.227914845366666
36,2014-04-01 03:00:00,18.486343288857142
37,2014-04-01 03:05:00,20.239476906147623
38,2014-04-01 03:10:00,18.648404291738096
39,2014-04-01 03:15:00,18.929320819928574
40,2014-04-01 03:20:00,19.829772449319048
41,2014-04-01 03:25:00,18.927219889809525
42,2014-04-01 03:30:00,22.167248663800002
43,2014-04-01 03:35:00,22.107099583090474
44,2014-04-01 03:40:00,19.671819537280953
45,2014-04-01 03:45:00,20.893812276771428
46,2014-04-01 03:50:00,20.477275187161904
47,2014-04-01 03:55:00,21.61205030305238
48,2014-04-01 04:00:00,20.866925296442858
49,2014-04-01 04:05:00,18.365593151333332
50,2014-04-01 04:10:00,21.42472135192381
51,2014-04-01 04:15:00,21.366856770914286
52,2014-04-01 04:20:00,20.425795584204764
53,2014-04-01 04:25:00,22.006021130995236
54,2014-04-01 04:30:00,22.035570537085718
55,2014-04-01 04:35:00,20.50487289727619
56,2014-04-01 04:40:00,20.84861959146667
57,2014-04-01 04:45:00,22.410195430557142
58,2014-04-01 04:50:00,19.62682855824762
59,2014-04-01 04:55:00,19.737457064438097
60,2014-04-01 05:00:00,19.177524182128572
61,2014-04-01 05:05:00,22.037336804219045
62,2014-04-01 05:10:00,21.439263083609525
63,2014-04-01 05:15:00,18.8913213955
64,2014-04-01 05:20:00,22.403259880990475
65,2014-04-01 05:25:00,21.40747778498095
66,2014-04-01 05:30:00,21.893159866971427
67,2014-04-01 05:35:00,18.691115061461907
68,2014-04-01 05:40:00,20.52579605675238
69,2014-04-01 05:45:00,21.307786004042857
70,2014-04-01 05:50:00,20.69261967163333
71,2014-04-01 05:55:00,21.19486367232381
72,2014-04-01 06:00:00,21.807210540114284
73,2014-04-01 06:05:00,20.040503013704765
74,2014-04-01 06:10:00,21.94526994059524
75,2014-04-01 06:15:00,19.209700133385716
76,2014-04-01 06:20:00,19.64902041057619
77,2014-04-01 06:25:00,18.746299146366667
78,2014-04-01 06:30:00,20.038064388157142
79,2014-04-01 06:35:00,20.10743579834762
80,2014-04-01 06:40:00,21.816320484038098
81,2014-04-01 06:45:00,21.21520125262857
82,2014-04-01 06:50:00,20.357009280219046
83,2014-04-01 06:55:00,21.226015438309524
84,2014-04-01 07:00:00,18.8361334021
85,2014-04-01 07:05:00,19.353526620290474
86,2014-04-01 07:10:00,21.147672373380953
87,2014-04-01 07:15:00,21.21278870547143
88,2014-04-01 07:20:00,21.751300539561907
89,2014-04-01 07:25:00,20.27420141715238
90,2014-04-01 07:30:00,21.559859243642858
91,2014-04-01 07:35:00,21.413004663533332
92,2014-04-01 07:40:00,22.53809732302381
93,2014-04-01 07:45:00,19.552485191414284
94,2014-04-01 07:50:00,20.90612301690476
95,2014-04-01 07:55:00,21.113903006495235
96,2014-04-01 08:00:00,22.70887725398571
97,2014-04-01 08:05:00,19.526462759176187
98,2014-04-01 08:10:00,20.82203874656667
99,2014-04-01 08:15:00,20.12134837375714
100,2014-04-01 08:20:00,20.847619493347622
101,2014-04-01 08:25:00,19.680002503638093
102,2014-04-01 08:30:00,18.949378085128572
103,2014-04-01 08:35:00,21.05663086321905
104,2014-04-01 08:40:00,20.117226787209525
105,2014-04-01 08:45:00,19.509015607000002
106,2014-04-01 08:50:00,20.084432740490474
107,2014-04-01 08:55:00,18.993251758180953
108,2014-04-01 09:00:00,74.92958581217142
109,2014-04-01 09:05:00,69.91462354836189
110,2014-04-01 09:10:00,73.09930644725237
111,2014-04-01 09:15:00,67.78030034374287
112,2014-04-01 09:20:00,74.31841281223333
113,2014-04-01 09:25:00,68.61390162262381
114,2014-04-01 09:30:00,69.85387066761429
115,2014-04-01 09:35:00,68.74405289080477
116,2014-04-01 09:40:00,72.03568006189523
117,2014-04-01 09:45:00,69.7770583696857
118,2014-04-01 09:50:00,65.77172155117619
119,2014-04-01 09:55:00,64.06475429266668
120,2014-04-01 10:00:00,80.13990765835715
121,2014-04-01 10:05:00,78.33237062224762
122,2014-04-01 10:10:00,72.2372809079381
123,2014-04-01 10:15:00,76.89516164052857
124,2014-04-01 10:20:00,78.75194911701905
125,2014-04-01 10:25:00,83.60344251280951
126,2014-04-01 10:30:00,71.9585883865
127,2014-04-01 10:35:00,76.19358828099048
128,2014-04-01 10:40:00,83.56000397688095
129,2014-04-01 10:45:00,80.86336084967142
130,2014-04-01 10:50:00,75.3074150591619
131,2014-04-01 10:55:00,83.93430347475238
132,2014-04-01 11:00:00,80.39548396244285
133,2014-04-01 11:05:00,80.48337181273332
134,2014-04-01 11:10:00,88.09666885212381
135,2014-04-01 11:15:00,87.6354051532143
136,2014-04-01 11:20:00,78.28200855820477
137,2014-04-01 11:25:00,74.82311570039523
138,2014-04-01 11:30:00,77.77418942448571
139,2014-04-01 11:35:00,73.08703196247619
140,2014-04-01 11:40:00,72.93995913686668
141,2014-04-01 11:45:00,78.90749119775714
142,2014-04-01 11:50:00,87.59052687924762
143,2014-04-01 11:55:00,86.4900552502381
144,2014-04-01 12:00:00,81.15829421172856
145,2014-04-01 12:05:00,82.02523879981905
146,2014-04-01 12:10:00,73.09473154860952
147,2014-04-01 12:15:00,76.4512308711
148,2014-04-01 12:20:00,73.41070084389048
149,2014-04-01 12:25:00,85.08037631648095
150,2014-04-01 12:30:00,75.35720776567143
151,2014-04-01 12:35:00,86.9251798400619
152,2014-04-01 12:40:00,83.32538957295237
153,2014-04-01 12:45:00,76.71828684284286
154,2014-04-01 12:50:00,75.57993017653332
155,2014-04-01 12:55:00,83.09681863002382
156,2014-04-01 13:00:00,87.55336675621429
157,2014-04-01 13:05:00,84.64187976130475
158,2014-04-01 13:10:00,78.73372324459524
159,2014-04-01 13:15:00,82.56163768558571
160,2014-04-01 13:20:00,78.1441899914762
161,2014-04-01 13:25:00,89.16319300076667
162,2014-04-01 13:30:00,85.16662861575713
163,2014-04-01 13:35:00,83.02326462964763
164,2014-04-01 13:40:00,79.97347906433811
165,2014-04-01 13:45:00,83.09846151082857
166,2014-04-01 13:50:00,78.68238424141906
167,2014-04-01 13:55:00,73.68700611410952
168,2014-04-01 14:00:00,79.56765692970001
169,2014-04-01 14:05:00,88.14096298019048
170,2014-04-01 14:10:00,83.28176146948095
171,2014-04-01 14:15:00,74.61209219977142
172,2014-04-01 14:20:00,87.43552404396192
173,2014-04-01 14:25:00,77.58553747455238
174,2014-04-01 14:30:00,77.19131153154285
175,2014-04-01 14:35:00,78.05185466793333
176,2014-04-01 14:40:00,82.54086029622381
177,2014-04-01 14:45:00,82.02809946021429
178,2014-04-01 14:50:00,81.18319143010476
179,2014-04-01 14:55:00,84.80842798599524
180,2014-04-01 15:00:00,78.40314959548569
181,2014-04-01 15:05:00,85.85894721047619
182,2014-04-01 15:10:00,76.15859539126667
183,2014-04-01 15:15:00,85.88272835755714
184,2014-04-01 15:20:00,83.98921614184762
185,2014-04-01 15:25:00,84.3070249072381
186,2014-04-01 15:30:00,81.08801775882857
187,2014-04-01 15:35:00,84.06259991911905
188,2014-04-01 15:40:00,74.67485881190952
189,2014-04-01 15:45:00,87.0302458745
190,2014-04-01 15:50:00,74.30174647989048
191,2014-04-01 15:55:00,75.80028106358095
192,2014-04-01 16:00:00,82.65705080557143
193,2014-04-01 16:05:00,85.2664342373619
194,2014-04-01 16:10:00,74.66333682805238
195,2014-04-01 16:15:00,88.18296335724288
196,2014-04-01 16:20:00,89.03588756493333
197,2014-04-01 16:25:00,83.16081972282379
198,2014-04-01 16:30:00,81.1729565479143
199,2014-04-01 16:35:00,85.34281330270476
200,2014-04-01 16:40:00,78.74166454819525
201,2014-04-01 16:45:00,81.38761326688571
202,2014-04-01 16:50:00,88.16122623537619
203,2014-04-01 16:55:00,88.80073587276668
204,2014-04-01 17:00:00,88.35092965575714
205,2014-04-01 17:05:00,77.72443742994763
206,2014-04-01 17:10:00,77.25221366243811
207,2014-04-01 17:15:00,78.30278118942857
208,2014-04-01 17:20:00,80.60856648641905
209,2014-04-01 17:25:00,78.58170855020953
210,2014-04-01 17:30:00,79.54987478470001
211,2014-04-01 17:35:00,83.50010024889049
212,2014-04-01 17:40:00,85.77775945288096
213,2014-04-01 17:45:00,85.35372043357143
214,2014-04-01 17:50:00,86.6230063261619
215,2014-04-01 17:55:00,74.11462498665237
216,2014-04-01 18:00:00,30.71263352284286
217,2014-04-01 18:05:00,35.46662778213334
218,2014-04-01 18:10:00,33.833722087723814
219,2014-04-01 18:15:00,34.12955835781428
220,2014-04-01 18:20:00,30.773455073104763
221,2014-04-01 18:25:00,32.07834772229524
222,2014-04-01 18:30:00,34.537246951585715
223,2014-04-01 18:35:00,35.95798370177619
224,2014-04-01 18:40:00,36.33535375226666
225,2014-04-01 18:45:00,33.676785771657144
226,2014-04-01 18:50:00,33.97257650864762
227,2014-04-01 18:55:00,35.82049918083809
228,2014-04-01 19:00:00,24.26498554472857
229,2014-04-01 19:05:00,24.179394009119047
230,2014-04-01 19:10:00,25.92608468460952
231,2014-04-01 19:15:00,25.417647290300003
232,2014-04-01 19:20:00,25.958834064990477
233,2014-04-01 19:25:00,22.871376598280953
234,2014-04-01 19:30:00,24.250272373971427
235,2014-04-01 19:35:00,25.682785727861905
236,2014-04-01 19:40:00,22.41389351475238
237,2014-04-01 19:45:00,25.483478007142857
238,2014-04-01 19:50:00,22.750552940133332
239,2014-04-01 19:55:00,25.55864452732381
240,2014-04-01 20:00:00,22.724469874714284
241,2014-04-01 20:05:00,21.016649152304762
242,2014-04-01 20:10:00,22.171453712195238
243,2014-04-01 20:15:00,23.033119021385716
244,2014-04-01 20:20:00,22.84373742017619
245,2014-04-01 20:25:00,22.00492094026667
246,2014-04-01 20:30:00,23.946162179957142
247,2014-04-01 20:35:00,22.39670031804762
248,2014-04-01 20:40:00,22.349270303938095
249,2014-04-01 20:45:00,20.539656763628575
250,2014-04-01 20:50:00,24.06912389771905
251,2014-04-01 20:55:00,21.025028759209526
252,2014-04-01 21:00:00,22.0849229424
253,2014-04-01 21:05:00,23.198539327590474
254,2014-04-01 21:10:00,20.842230716780954
255,2014-04-01 21:15:00,22.103340106171427
256,2014-04-01 21:20:00,20.958522645261905
257,2014-04-01 21:25:00,23.05196846445238
258,2014-04-01 21:30:00,22.27424282924286
